,Id,Title,Type,Salary,Description,City,Postcode,MinSalary,MaxSalary
191,62275a778a4a9e3c132f5100,Senior Front-end Engineer (React),SE,"70,000 - 85,000 GBP per year","Salary 70,000 - 85,000 GBP per year Requirements:- What You’ll Bring6+ years experience in a relevant roleExtensive knowledge of React, JavaScript and TypeScript, modern HTML and CSSYou’re comfortable working with modern APIs within web applications - most of our APIs are built with Golang and PHP, exposing REST or GraphQL interfaces. You might even touch their code from time to time.A strong product mindset and experience working in product-based companies.Excellent debugging and investigative skills; you’re capable of finding the cause of an performance issues quicklyFirm understanding of how the browser works: you’re capable of explaining it to a 5 year old version of youQuality driven mindset, and experience with tools like Jest and CypressExperience with setting up complex frontend applications and its build infrastructure, using tools like Snowpack, Babel or WebpackDeep knowledge of GitYou enjoy hacking things together to create a proof of concept, but you’re very critical of the code you push to productionResponsibilities:- Senior Front-end Engineers play a key role in our product engineering squads. You’ll be responsible for helping design, develop and maintain the user interfaces of our communication products and services.Our product engineering squads have the freedom and authority to create impactful products to empower both our internal and external customers. We use an agile development methodology, meaning we deploy code multiple times per day while ensuring our applications are rigorously tested and statically analyzed.What You’ll DoWork on different aspects of our user facing products and websites, including Inbox, Flow Builder, Customer dashboard and messagebird.com, our Developer Portal.Keep our front-end code up to date using the latest best practices and tools.Work closely with a team of designers to make their designs come to life, and keep designs scalable and re-usable by keeping our shared component library up-to-date.Make sure our front-end code lives up to performance standardsStay up to date with the latest tools and libraries to benefit user experience, performance, and developer experienceWork on products that thousands of people use everyday, sending millions of messagesWhat You’ll Bring6+ years experience in a relevant roleExtensive knowledge of React, JavaScript and TypeScript, modern HTML and CSSYou’re comfortable working with modern APIs within web applications - most of our APIs are built with Golang and PHP, exposing REST or GraphQL interfaces. You might even touch their code from time to time.A strong product mindset and experience working in product-based companies.Excellent debugging and investigative skills; you’re capable of finding the cause of an performance issues quicklyFirm understanding of how the browser works: you’re capable of explaining it to a 5 year old version of youQuality driven mindset, and experience with tools like Jest and CypressExperience with setting up complex frontend applications and its build infrastructure, using tools like Snowpack, Babel or WebpackDeep knowledge of GitYou enjoy hacking things together to create a proof of concept, but you’re very critical of the code you push to productionTechnologies:- React- React Native- JavaScriptMore: Transform the communications world! We’re proud (and excited!) to be transforming the global communications landscape through our Omnichannel Platform-as-a-Service (OPaaS). Our cloud communications solutions make it possible for over 25,000 businesses to instantly connect with billions of devices worldwide, allowing them to speak with their customers in the same ways they talk to their friends.Headquartered in Amsterdam, we’re proud to be a “Work Anywhere” company. Our unique and united culture is rooted in our team: a diverse flock of over 750 Birds who represent 55 nationalities and counting. We’re smart, fast, and hungry. Our potential for growth is limitless. You can learn more about our story and life as a Bird via https://www.linkedin.com/company/messagebird-com/life/welcome/ We understand that “life happens” and give you the freedom to choose the best environment for you to “get sh*t done”. Our Birds choose where they work from in the region or country we’re hiring in, so long as it’s within the job’s complementary timezone as indicated in the Job descriptions — this could be from one of our MessageBird hubs (Amsterdam, Singapore or Bogota) or remotely.... Want to work from a rural retreat? Sure, no problem! How about a bustling city getaway for a few weeks? Go ahead!MessageBird is committed to fostering a fair and equal environment based on trust and mutual respect. We believe that a diverse and inclusive workplace is paramount to our success and we are committed to building a team that represents a wide variety of backgrounds, perspectives, and skills. ",London,EC1V 9BW,70000,85000
192,6227870afbe2bc7968b20c57,Java Developer (All levels),SE,"45,000 - 75,000 GBP per year","Salary 45,000 - 75,000 GBP per year Requirements:- You have experience with common Java frameworks such as Spring and JPA You’re no stranger to working with relational databases such as MySQL. You have experience in building scalable and fault-tolerant systems and are familiar with microservice architectures.Responsibilities:- You will work with your team & the Product Development domain to focus on developing innovative and high performing features with cloud technologies and high volume transactional systems that will give our players the greatest gaming experience, helping us reach our bigger organisation passion of becoming “King of Casino”.Although the company has grown, and continues to do so, the tech teams work very much as a small company within. Having end-to-end responsibilities, the team gets to agree on what to build and follows it up with user testing, measuring and verifying the value and outcome. Technologies:- Java- Java EE- JavaScript- React- React Native- AWS- microservicesMore: We work in a high performing live environment, which enables you to deploy and deliver your code straight to production. But this also requires you to write high performing and scalable code to ensure the continuous high quality and performance of our environments.”We can offer you the opportunity to work with challenging tasks every day, within a tight-knit team of people that you can learn & grow with and the possibility to sit in award winning offices with flexible office hours to fit around your home-life.",Newcastle upon Tyne,NE13 9BA,45000,75000
193,6228b6a0fe55064ce99639b5,Applications Engineer ,SE,"35,000 - 60,000 GBP per year","Salary 35,000 - 60,000 GBP per year Requirements:- You  have 2 years’ real-world development experience using an object-oriented programming language, excellent written and verbal English communication skills with proven ability to work with high-profile customers.You are proficient in modern development patterns and practices including Agile, SRE and DevOps methods. You have a good understanding of public cloud platforms (esp. AWS) and Networking.You enjoy learning about cutting edge technology and modern software delivery techniques.Education to B.Sc. level in Computer Science or a technical discipline, or education to B.Sc. level in a non-computing discipline with significant demonstrable experience in a technical capacity, or equivalent experience.Responsibilities:- Understanding business requirements of customer projects and how to implement them using Dubber services.Liaising with customers during design, integration and testing, mainly remotely, but with the occasional on-site visit.Capturing requirements, specifications and designs clearly and definitively.Development of internal systems to improve the products and services.Working alongside colleagues and customers in building a solution for the customer’s requirements.Design and planning with the development team and other stakeholders.Liaising with customers during design, integration and testing, mainly remotely, but with the occasional on-site visit.Occasional response to incidents, including follow-up review and design to improve the resilience of the service.Technologies:- AWS- Ansible- Azure- BitBucket- C#- Cloud- DevOps- Docker- Git- Helm- Kubernetes- Linux- Python- TCP/IPMore: About Dubber  Dubber is the world’s leading Unified call recording and Voice AI platform that enables every conversation to be captured and transformed into voice data to improve business performance. Voice data as a Service is revolutionising how service and solution providers engage customers to improve revenue and retention and how businesses satisfy critical needs ranging from compliance to sales and service performance improvement and documenting crucial conversations. We have spent over a decade investing in and developing state-of-the-art cloud-based design and architecture, and we are proud to work with some of the biggest names in banking, telecommunications, utilities, and insurance. Dubber is listed on the ASX (DUB) with offices in Oxford and London as well as Australia and USA. The Team​​A talented and close-knit team of enthusiastic, highly focused and creative people. We enjoy having a laugh and like to make work a place where we come together to connect, focus and build strong working relationships. The Role Dubber is expanding and would like a permanent Applications Engineer  to join us to specify and develop solutions for customers using our services. As the Applications Engineer you will work on a wide range of customer-facing and internal projects using the latest technologies.Why should you join Dubber?Dubber offers a competitive salary and everyone joins as an owner with share options which drives our culture. We are one of the fastest growing SaaS companies in the world which means there is continuous opportunity to learn, grow and gain valuable experience whilst making a real difference.With offices across the world, our employees don't just join a local but global team! We operate a hybrid working model so you can work from our offices in Oxford or central London and from home. Inclusion is important to us, and we like to keep things fun, so we run Friday Drinks, BBQ's, Team Lunches and more. Check out our website to see why our team love being Dubsters. Next StepsWe will be reviewing applications as they come in so don't wait to apply! Reach out to recruit@dubber.net  for a confidential chat or if you have any questions.",Oxford ,OX11JD,35000,60000
194,6228ba84fe55064ce99639cd,C# Developer Trading,SE,"60,000 - 80,000 GBP per year","Salary 60,000 - 80,000 GBP per year Requirements:- C# Software DeveloperCity£40-100,000+annual bonusTRM International are pleased to be supporting a Financial trading company in London, who are seeking the skills of C# Developers to join a small, growing team in a collaborative environment with colleagues from a solid science and programming background at all levels of experience with a focus on the .NET platform.Your opportunityYou will be exposed to creating and maintaining the company’s own applications based around a C# / .NET/SQL Server/ASP.NET universe. Many projects are greenfield projects and will allow you to  make your own mark on the development process early on.We are looking for someone that can demonstrate the following:•Education to BSc. level in Computer Science or a related scientific subject •Recent experience in C# and the .NET platform•We would expect you to have worked with the latest version of the .NET platform•Database experience (SQL Server, Oracle or equivalent)•Fluency in English•Excellent communication skills, both verbal and written•Attention to detail and thoroughnessDesired, but not essential:•Experience in Web Technologies (HTML5, CSS, JSP, ASP.NET)•Experience in multi-threaded application development•Network Programming experience (TCP/UDP)•Experience in Distributed Version Control (PlasticSCM, Git, Hg or other)•Strong understanding of Windows TechnologiesCandidates with no prior experience in the financial industry are explicitly welcome.Your offer•Competitive remuneration based on your experience •Opportunity to grow with your responsibilities, and long-term progression.•Exposure to the latest technology and software.•A non-corporate environment with a friendly team and flat hierarchy.•Work that is free of bureaucracy and focused on ideas and solutions.•You may also expect the obligatory gym membership, a pension scheme, private •health insurance, team outings and so on.A good work-life balance If this sounds like the perfect fit for you and you are seeking your next career move in Software Development and have experience in C#, please get in touch now!Apply to Eleanor Jeffryes at TRM International today by sending your CV.Call us for a confidential chat to find out more +44 203 3781278Thank you!Responsibilities:- C# Software DeveloperCity£40-100,000+annual bonusTRM International are pleased to be supporting a Financial trading company in London, who are seeking the skills of C# Developers to join a small, growing team in a collaborative environment with colleagues from a solid science and programming background at all levels of experience with a focus on the .NET platform.Your opportunityYou will be exposed to creating and maintaining the company’s own applications based around a C# / .NET/SQL Server/ASP.NET universe. Many projects are greenfield projects and will allow you to  make your own mark on the development process early on.We are looking for someone that can demonstrate the following:•Education to BSc. level in Computer Science or a related scientific subject •Recent experience in C# and the .NET platform•We would expect you to have worked with the latest version of the .NET platform•Database experience (SQL Server, Oracle or equivalent)•Fluency in English•Excellent communication skills, both verbal and written•Attention to detail and thoroughnessDesired, but not essential:•Experience in Web Technologies (HTML5, CSS, JSP, ASP.NET)•Experience in multi-threaded application development•Network Programming experience (TCP/UDP)•Experience in Distributed Version Control (PlasticSCM, Git, Hg or other)•Strong understanding of Windows TechnologiesCandidates with no prior experience in the financial industry are explicitly welcome.Your offer•Competitive remuneration based on your experience •Opportunity to grow with your responsibilities, and long-term progression.•Exposure to the latest technology and software.•A non-corporate environment with a friendly team and flat hierarchy.•Work that is free of bureaucracy and focused on ideas and solutions.•You may also expect the obligatory gym membership, a pension scheme, private •health insurance, team outings and so on.A good work-life balance If this sounds like the perfect fit for you and you are seeking your next career move in Software Development and have experience in C#, please get in touch now!Apply to Eleanor Jeffryes at TRM International today by sending your CV.Call us for a confidential chat to find out more +44 203 3781278Thank you!Technologies:- .NET Framework- C#- ASP.NETMore: C# Software DeveloperCity£40-100,000+annual bonusTRM International are pleased to be supporting a Financial trading company in London, who are seeking the skills of C# Developers to join a small, growing team in a collaborative environment with colleagues from a solid science and programming background at all levels of experience with a focus on the .NET platform.Your opportunityYou will be exposed to creating and maintaining the company’s own applications based around a C# / .NET/SQL Server/ASP.NET universe. Many projects are greenfield projects and will allow you to  make your own mark on the development process early on.We are looking for someone that can demonstrate the following:•Education to BSc. level in Computer Science or a related scientific subject •Recent experience in C# and the .NET platform•We would expect you to have worked with the latest version of the .NET platform•Database experience (SQL Server, Oracle or equivalent)•Fluency in English•Excellent communication skills, both verbal and written•Attention to detail and thoroughnessDesired, but not essential:•Experience in Web Technologies (HTML5, CSS, JSP, ASP.NET)•Experience in multi-threaded application development•Network Programming experience (TCP/UDP)•Experience in Distributed Version Control (PlasticSCM, Git, Hg or other)•Strong understanding of Windows TechnologiesCandidates with no prior experience in the financial industry are explicitly welcome.Your offer•Competitive remuneration based on your experience •Opportunity to grow with your responsibilities, and long-term progression.•Exposure to the latest technology and software.•A non-corporate environment with a friendly team and flat hierarchy.•Work that is free of bureaucracy and focused on ideas and solutions.•You may also expect the obligatory gym membership, a pension scheme, private •health insurance, team outings and so on.A good work-life balance If this sounds like the perfect fit for you and you are seeking your next career move in Software Development and have experience in C#, please get in touch now!Apply to Eleanor Jeffryes at TRM International today by sending your CV.Call us for a confidential chat to find out more +44 203 3781278Thank you!",London,EC1,60000,80000
195,6228c668fe55064ce9963a10,C#/GUI Developer Role,SE,"70,000 - 85,000 GBP per year","Salary 70,000 - 85,000 GBP per year Requirements:- C#, GUI, Degree, WPF, html GUISResponsibilities:- C# /GUI Software DeveloperCity£40-100,000+annual bonusTRM International are pleased to be supporting a Financial trading company in London, who are seeking the skills of C# Developers who specialise in GUI visualisation development to join a growing team in a collaborative environment with colleagues from a solid science and programming background at all levels of experience with a focus on the .NET platform. You will be working on creating and maintaining applications around C#, .net, WPF and ASP.NET We are looking for someone that can demonstrate the following:•Education to BSc. level in Computer Science or a related scientific subject •Recent experience in C# and the .NET platform•We would expect you to have worked with the latest version of the .NET platform•Experience in WPF and HTML based GUI’s•Excellent communication skills, both verbal and written•Attention to detail and thoroughnessDesired, but not essential:•Experience in Web Technologies (HTML5, CSS, JSP, ASP.NET)•Experience in multi-threaded application development•Network Programming experience (TCP/UDP)•Experience in Distributed Version Control (PlasticSCM, Git, Hg or other)•Strong understanding of Windows TechnologiesCandidates with no prior experience in the financial industry are explicitly welcome.Your offer•Competitive remuneration based on your experience •Opportunity to grow with your responsibilities, and long-term progression.•Exposure to the latest technology and software.•A non-corporate environment with a friendly team and flat hierarchy.•Work that is free of bureaucracy and focused on ideas and solutions.•You may also expect the obligatory gym membership, a pension scheme, private •health insurance, team outings and so on.A good work-life balance If this sounds like the perfect fit for you and you are seeking your next career move in Software Development and have experience in C#, please get in touch now!Apply to Eleanor Jeffryes at TRM International today by sending your CV.Call us for a confidential chat to find out more +44 203 3781278Thank you!Technologies:- .NET Framework- C#- FrontendMore: C# /GUI Software DeveloperCity£40-100,000+annual bonusTRM International are pleased to be supporting a Financial trading company in London, who are seeking the skills of C# Developers who specialise in GUI visualisation development to join a growing team in a collaborative environment with colleagues from a solid science and programming background at all levels of experience with a focus on the .NET platform. You will be working on creating and maintaining applications around C#, .net, WPF and ASP.NET We are looking for someone that can demonstrate the following:•Education to BSc. level in Computer Science or a related scientific subject •Recent experience in C# and the .NET platform•We would expect you to have worked with the latest version of the .NET platform•Experience in WPF and HTML based GUI’s•Excellent communication skills, both verbal and written•Attention to detail and thoroughnessDesired, but not essential:•Experience in Web Technologies (HTML5, CSS, JSP, ASP.NET)•Experience in multi-threaded application development•Network Programming experience (TCP/UDP)•Experience in Distributed Version Control (PlasticSCM, Git, Hg or other)•Strong understanding of Windows TechnologiesCandidates with no prior experience in the financial industry are explicitly welcome.Your offer•Competitive remuneration based on your experience •Opportunity to grow with your responsibilities, and long-term progression.•Exposure to the latest technology and software.•A non-corporate environment with a friendly team and flat hierarchy.•Work that is free of bureaucracy and focused on ideas and solutions.•You may also expect the obligatory gym membership, a pension scheme, private •health insurance, team outings and so on.A good work-life balance If this sounds like the perfect fit for you and you are seeking your next career move in Software Development and have experience in C#, please get in touch now!Apply to Eleanor Jeffryes at TRM International today by sending your CV.Call us for a confidential chat to find out more +44 203 3781278Thank you!",London,EC1,70000,85000
196,622b1f49b87fb50e1d2ee345,Communications Software Engineer,SE,"40,000 - 55,000 GBP per year","Salary 40,000 - 55,000 GBP per year Requirements:- TCP/IP Linux Python  C NetworkingResponsibilities:- Creating connectivity solutions Technologies:- API- AWS- Angular- Azure- Bash- Cloud- DevOps- Django- Docker- Embedded- Ethernet- GCP- Git- Kafka- Kubernetes- Linux- MQTT- Network- NoSQL- Python- React- SQL- TCP/IP- Terraform- WebMore: Background The world around us is experiencing significant change, the greatest in generations.  At McLaren Applied, we’re accelerating the response to that change. Our vision is that our people and technologies will pioneer a better future.  Our mission is to achieve breakthroughs in performance.We’re at the cutting edge of innovation in industries including automotive transportation and motorsport. We create solutions that drive efficiency and cost-effectiveness. We want to help to reduce the carbon footprint and become more sustainable.  Our focus is on electrification and telemetry, control and analytics.To deliver efficient lightweight electric powertrain and vehicle development; motorsport solutions that make series more sustainable and efficient; reliable connectivity solutions for transportation and insightful analytics and monitoring of transport fleets.By applying our expertise, we deliver real benefits and pioneer a better future. Function   Our agile cross functional portfolio teams work collaboratively to solve interesting and challenging problems in industries we participate in.Typically, our teams comprise of Data Scientists and/or Simulation Engineers, Full Stack Software Engineers, Test Engineers, System Reliability Engineers (DevOps) and Systems Engineers. Purpose of the Role You will become one of our key contributors who guide and foster innovation by developing leading edge products that span various market segments including transportation, automotive and motorsport.As a Communications Software Engineer who is passionate about technology, you will use the most effective and applicable technologies to create scalable, high-performance wireless networking solutions for fleets of vehicles and other physical assets.You will develop and maintain reusable software components for a combination of off-the-shelf and bespoke hardware ranging from cloud-based servers to resource-constrained embedded units all running customized Linux environments.You will learn how to leverage existing open source software to extend our capabilities, integrating and tailoring software to suit customers’ needs, through clean and consistent coding. Basic Qualifications We are looking for an applicant who has: Bachelor's degree in Computer Science, similar technical field of study, or equivalent practical experience Experienced working in and developing for a Linux environment Understanding of TCP/IP networking fundamentals – the different protocol layers and what they’re for, the basics of routing, flow control and congestion avoidance Proficient in developing applications in Python Interest and ability to learn other coding languages as needed Ability to write and speak in English fluently Desirable & Development Areas Some of the below would be beneficial to the applicant, but opportunities to develop in these areas will also be provided: Coding for Linux Systems Linux systems in C; familiar with the standard C and POSIX libraries including the socket API Linux core tools; Bash, GCC, make and Git Linux device driver or other kernel development experience, in particular working with the network stack Networking Knowledge and Experience Layer 1 and 2 networking knowledge: Ethernet, wireless protocols Developing wireless devices: wireless network behaviour, basic protocol knowledge, measurement and testing of device performance Cloud Software Development Building products on cloud infrastructure such as AWS, Azure and GCP and micro services Infrastructure as code (preferably Terraform and Terragrunt) Containerization and container orchestration (preferably Docker and Kubernetes) and related managed services (e.g. EKS). SQL and NoSQL databases Time Series databases  Database/application scaling, optimisation and monitoring Message brokers such as Kafka and/or MQTT Designing, developing and creating RESTful web services and APIs  CICD pipelines and test automation Front-end technology (e.g. Angular, React, Django) Good understanding of agile or lean development practices The work environment  You will be based at our office in centre of Woking. Our values OWNERSHIPOPENNESSBRAVERYINGENUITYHUMILITY  McLaren Applied are committed to Diversity, Equality and Inclusion (DEI) and promote DEI in all we do.     ",Woking,GU21 6JD,40000,55000
197,622d1792cde08974065638ea,Software Team Leader,Management,"110,000 - 140,000 GBP per year","Salary 110,000 - 140,000 GBP per year Requirements:- - 5+ years of software development experience and expertise in C# / Java- Team lead experience of at least 2 years- BSc or BA in Computer Science or a similar degree- Experience working in microservices, containers, RESTful APIs and Events Driven architecture- Experience in automated test development and CI/CD processes- Experience working with NoSQL and SQL databases- Proficiency in code versioning tools such as Git- A deep knowledge of cloud-based technologies and architecture (Azure/AWS)Personal skills- A team player with strong communication skills- Someone who is fun to work with and has a startup mentalityResponsibilities:- - Lead and mentor a full stack growing team of engineers (Backend, Frontend, QA) – technical mentoring, personal growth, own and lead the execution- Excited about development and cutting-edge technologies- Able to take ownership on solutions from design all the way to productionTechnologies:- C#- Docker- Kubernetes- MongoDB- Visual Studio- microservices- CI/CD- Azure- Fullstack- Angular- QA Testing- REST- API- NoSQL- SQL- Cloud- .NET FrameworkMore: We are looking for an ambitious Software Team Leader to join our fast-growing Fintech company. Sharegain is democratizing the $3 trillion securities lending market through our digital solution that empowers every investor to benefit from the income generating solutions that were largely restricted to big financial institutions.Our automated solution enables asset managers, private banks and online brokers to lend their stocks, bonds and ETFs with full control and full transparency, minimal overheads or up-front costs. We are located in the heart of London.",London ,EC1V 0LN,110000,140000
198,622f563477bdcd888915219a,Junior Software Developer ,SE,"20,000 - 25,000 GBP per year","Salary 20,000 - 25,000 GBP per year Requirements:- •C# .Net•SQL Server and T-SQL•GIT (or other version control systems)•Microsoft Test Framework, N-Unit (or another unit testing framework)•MVVM or MVC patternsResponsibilities:- •Writing source code and unit tests to meet requirements•Designing and implementing new software features•Resolving software defects by means of code fixes and testing•Documenting source code and design•Participating in code reviews•Implementing utility programs to support the business as required Technologies:- C#- Windows- Visual Studio- Teamcity- Tableau- Azure- Cloud- GitLab- MacBookMore: This is an exciting opportunity to join an industry leading B2B software business who work with some of the world’s most recognised brands and retailers. Our SpinMe Studio solutions are industry-leading, and we transform the digital asset workflow for high-volume product photography studios worldwide. We are on a trajectory to achieve ambitious growth plans forecasted for the next 12-24 months and beyond. We have a true client understanding and centricity, therefore, we are looking for someone who is obsessed with our clients, knows who our clients are, what they need, and the role we can play in supporting their needs. If you are passionate about delivering a first-class customer experience, we want to hear from you.As a Junior Software Developer, you will focus on bug fixing for SpinMe Integrity team and adding new functionality into SpinMe’s products. You will have the opportunity to participate in the full software development life cycle. This role provides scope to learn a broad range of technologies, from cross platform desktop and web development to robotics and hardware integration, and to help shape the future of SpinMe Studio. SpinMe will provide on the job training and support, to help you be successful in the role. It is a collaborative environment where you can make a real difference within the team and to users around the world.",Cheltenham,GL51 6PN,20000,25000
199,62306f32b08562f9737cd19e,Senior Software Engineer (iPaaS) ,SE,"40,000 - 50,000 GBP per year","Salary 40,000 - 50,000 GBP per year Requirements:- - Commercial experience with OOP PHP.- Experience with Asynchronous event driven architectures and functional programming.- Ability to produce clean, well-documented, efficient and standards-compliant code to articulate and build complex applications.- Knowledge of AWS technologies – S3, ECS, Lambda, DynamoDB, SQS, Cloudwatch and appreciation for software engineering patterns- An ability to work with an agile development methodology when delivering features.- Demonstrable experience working as part of a team with a clear understanding of your role and shared responsibilitiesResponsibilities:- - Snow platform development, with heavy emphasis on maintainability and delivery.- Working closely with the Head of Development, and Solution Architect to help further improve the platform, meeting business needs.- Working with your project team to find the best technical solutions for our customers.- Using TDD to ensure application robustness.- Documenting new features and functionality of Snow.- Investigating, analysing, documenting and correcting reported bugs.Technologies:- AWS- PHP- MagentoMore: Ampersand is a specialist retail ecommerce agency providing technical solutions and services to high-growth retailers needing to create transformational change in order to grow. We’re solely focused on helping businesses that are looking to make significant leaps forward with technology, quickly. We’ve moved away from traditional re-platforms, and instead deliver ecommerce projects via our Accelerator, which offers our customers a scalable ecommerce solution in as little as 90 days. This means our developers work on faster, more frequent deployments, enjoy an increased variety of work and take ownership of the complete project lifecycle.We know that professional development is key when embarking on a new role, which is why we’ve developed our Progression Matrix. Created by developers for developers, our Progression Matrix provides a roadmap for your career at Ampersand. We track and support your progress across a number of key elements including: programming, databases, DevOps; and also communication, leadership and teamwork.  Ampersand is a hybrid agency. Our hybrid lifestyle is remote-first, with an option to work in the office, meaning everyone can choose where they work from one week to the next. Our culture and processes are driven by a remote approach, eliminating division and facilitating communication and collaboration. We have team days in the office for activities that are of high value face-to-face, for example company meetings, project launches and of course, our socials. This model offers total flexibility for everyone: employees can enjoy the best of both worlds, giving everyone structure and sociability; independence and a true work-life balance. ",Manchester,M3 2JA,40000,50000
200,62306f3ab08562f9737cd1a2,Senior Software Engineer (Front End) ,SE,"40,000 - 45,000 GBP per year","Salary 40,000 - 45,000 GBP per year Requirements:- - Commercial experience with managing the full software lifecycle using Javascript and Javascript frameworks, preferably React- Ability to communicate design and development decisions- Ability to produce clean, well-documented, efficient, and standards-compliant code to articulate and build complex applications in best practice- Technical experience with: CSS; HTML5; CLI tools; Git/SVN; Responsive Web Design- Technical understanding of: UX/UI; ECMAScript; Front End Performance Optimization; Automated TestingResponsibilities:- We’re looking for a Senior Software Engineer who’ll be responsible for working with our Development team to write well-designed, efficient code by using best software development practice.You will also be responsible for taking part in code reviews, architecting and designing solutions with guidance from the Head of Development. You always see the bigger picture and understand the importance of accessibility, semantics and maintainability.We transform businesses using our proprietary tool, Accelerator, which gives our customers a scalable ecommerce solution in as little as 90 days. Ampersand developers work on more frequent deployments, enjoy an increased variety of project work and take ownership of the complete project lifecycle.Your role will include:- Developing and maintaining elegant ecommerce solutions using the Magento Front End- Developing and maintaining new PWAs with Magento and custom applications creating high performance solutions- Actively supporting and mentoring members of the Front End development team- Creating and documenting test plans, implementing/managing unit tests and scripts- Delivering projects with an Agile approach- Promoting quality standards and processes, using regular code reviewsTechnologies:- JavaScript- React- MagentoMore: Ampersand is a specialist retail ecommerce agency providing technical solutions and services to high-growth retailers needing to create transformational change in order to grow. We’re solely focused on helping businesses that are looking to make significant leaps forward with technology, quickly. We’ve moved away from traditional re-platforms, and instead deliver ecommerce projects via our Accelerator, which offers our customers a scalable ecommerce solution in as little as 90 days. This means our developers work on faster, more frequent deployments, enjoy an increased variety of work and take ownership of the complete project lifecycle.We know that professional development is key when embarking on a new role, which is why we’ve developed our Progression Matrix. Created by developers for developers, our Progression Matrix provides a roadmap for your career at Ampersand. We track and support your progress across a number of key elements including: programming, databases, DevOps; and also communication, leadership and teamwork.  Ampersand is a hybrid agency. Our hybrid lifestyle is remote-first, with an option to work in the office, meaning everyone can choose where they work from one week to the next. Our culture and processes are driven by a remote approach, eliminating division and facilitating communication and collaboration. We have team days in the office for activities that are of high value face-to-face, for example company meetings, project launches and of course, our socials. This model offers total flexibility for everyone: employees can enjoy the best of both worlds, giving everyone structure and sociability; independence and a true work-life balance. We’re looking to add software engineers, at varying levels, to our talented technical team, so wherever you are in the U.K, we would love to hear from you.",Manchester,M3 2JA,40000,45000
201,623328de83d5ed4341c8b0eb,Senior Front End Engineer ,SE,"45,000 - 65,000 GBP per year","Salary 45,000 - 65,000 GBP per year Requirements:- ● 4+ years of commercial professional experience working as a frontend engineer. ● A strong interest and passion for modern JavaScript frameworks (React/Vue/Svelte) ● Experience of Agile Software Development and CI/CD pipelines ● Experience in consuming data from REST APIs ● Knowledge and understanding of modern software design patterns Responsibilities:- ● Defining the implementation details of client requirements and size them appropriately. ● Owning tasks end to end; including communicating with the Project Manager and or Client to gather more information if needed. ● Delivering high quality software/web solutions on time and to budget. ● Constantly aiming to achieve a high level of client satisfaction by working with the Project Manager and rest of the team to appropriately manage their clients’ expectations to avoid any unexpected issues. ● Working closely with their in-house designers on UI/UX elements to create new solutions to wow the clients. ● Prioritizing development projects, setting timelines and assigning tasks to team members. ● Help respond to customer support requests.● Develop tests to ensure quality and reliability. ● Identifying user and system requirements. ● Creating wireframes to decide on layout. ● Experience with mock-up and UI prototyping tools. ● Day-to-day mentoring of mid/junior developers in the team. ● Writing or reviewing code for various applications. ● Ensuring any relevant documentation is up to date where required. ● Working across all levels of the company, managing your own and coordinating other workloads with ease. Technologies:- CI/CD- JavaScript- UX UI DesignMore: As a senior frontend engineer, you will work to define and implement solutions for their client’s eCommerce stores. You will be in a cross functional team focusing on 1 to 2 clients every quarter in agile 2-week sprints. Along with their other Engineers, you will actively seek out new experiences and opportunities to learn and share best practices with each other, to improve the way they build their applications, and work together. The successful candidate will have experience of building web applications with a high focus on frontend execution and JS excellence. Ultimately, you will have 4+ years in a similar role and will work seamlessly across the whole team to identify and create best-in-class quality products that are delivered on time and that meets or exceeds the expectations of the client and your team. This role would report directly to the Tech Lead.They are an award winning  studio that specializes in online eCommerce experiences– from brand, to build, to audience. They work with brands they don't call clients but rather partners, with the ambition to grow fast in their sector. Their partners not only have to be brands they believe in but ones they are passionate about growing, with like-minded teams they love creating with. Together they create value, increase sales and build memorable digital brands...never just websites!It’s a relaxed but fast-paced environment where they really take pride in their work. Together they create value and build memorable digital experiences.",London ,EC1,45000,65000
202,62333a2283d5ed4341c8b129,Data Engineer,SE,"55,000 - 80,000 GBP per year","Salary 55,000 - 80,000 GBP per year Requirements:- Cornucopia are partnering with a fast-growing e-commerce organisation, on an immediate requirement for a Data Engineer. This role is a new position for an experienced individual looking to join an exciting and fast-paced environment.You will be working on ETL and data pipelines, while liaising with colleagues across the organisation, ensuring all areas of the business are being supported. This role will also involve working alongside 3rd party data and managing our client's data warehouse. Skills:- Strong commercial Data Engineering experience- Experience with SQL and Python- Experience with data warehouses - Snowflake etc.- Previous experience with ETL tools- Experience with cloud technologies - AWS/Azure/GCPDesirable:- Understanding of MLApply today to learn more about this exciting opportunity!!Responsibilities:-     Technologies:- Python- SQL- AWSMore:      Based in Central London Office - 1/2 times a week",Woking,gu21 6ql,55000,80000
